213,1983,6
217,1983,44
121,1983,1
231,1983,6
406,1983,1
111,1983,12
98,1983,7
11,1983,18
92,1983,47
139,1983,5
199,1983,3
8,1983,7
21,1983,8
196,1983,1
160,1983,16
137,1983,4
138,1983,4
153,1983,9
222,1983,6
198,1983,1
78,1983,11
116,1983,2
43,1983,106
186,1983,7
88,1983,29
95,1983,3
38,1983,1
362,1983,5
235,1983,1
59,1983,10
53,1983,2
162,1983,9
91,1983,1
209,1983,5
65,1983,3
80,1983,1
182,1983,1
102,1983,7
26,1983,27
499,1983,1
101,1983,12
70,1983,3
81,1983,17
127,1983,5
195,1983,3
130,1983,2
200,1983,1
94,1983,10
156,1983,9
66,1983,1
96,1983,4
207,1983,1
30,1983,8
205,1983,1
184,1983,1
215,1983,1
49,1983,3
147,1983,3
106,1983,7
159,1984,592
61,1984,273
155,1984,31
603,1984,145
110,1984,166
45,1984,237
145,1984,302
43,1984,563
185,1984,143
11,1984,46
83,1984,74
183,1984,60
88,1984,12
362,1984,21
69,1984,145
213,1984,3
97,1984,20
160,1984,43
217,1984,63
98,1984,14
196,1984,1
92,1984,159
137,1984,10
195,1984,5
81,1984,14
78,1984,28
153,1984,3
101,1984,15
200,1984,1
8,1984,11
94,1984,17
186,1984,81
26,1984,14
59,1984,24
42,1984,1
205,1984,1
102,1984,5
95,1984,2
93,1984,2
604,1984,3
144,1984,1
162,1984,14
139,1984,24
127,1984,2
111,1984,1
30,1984,5
218,1984,4
130,1984,4
53,1984,7
113,1984,3
21,1984,10
349,1984,1
499,1984,1
235,1984,1
15,1984,4
33,1984,1
156,1984,2
182,1984,2
49,1984,2
222,1984,4
199,1984,1
209,1984,19
32,1984,1
142,1984,1
19,1984,1
96,1984,1
124,1984,7
65,1984,1
158,1984,2
173,1984,2
231,1984,3
143,1984,10
166,1984,1
106,1984,1
197,1984,1
362,1985,53
69,1985,106
186,1985,110
97,1985,19
101,1985,10
159,1985,352
217,1985,40
45,1985,382
160,1985,124
185,1985,114
61,1985,436
81,1985,9
142,1985,4
145,1985,258
110,1985,95
11,1985,43
139,1985,8
83,1985,63
218,1985,2
49,1985,5
21,1985,21
499,1985,4
93,1985,2
162,1985,20
603,1985,67
78,1985,35
92,1985,39
94,1985,3
98,1985,11
42,1985,1
26,1985,13
231,1985,1
15,1985,4
88,1985,9
43,1985,232
65,1985,1
222,1985,2
215,1985,2
38,1985,3
59,1985,12
53,1985,7
183,1985,106
178,1985,1
173,1985,2
199,1985,7
96,1985,2
8,1985,6
213,1985,7
116,1985,10
143,1985,7
29,1985,1
166,1985,1
136,1985,2
146,1985,1
141,1985,9
155,1985,3
137,1985,5
158,1985,1
230,1985,1
130,1985,1
106,1985,2
153,1985,2
55,1985,4
209,1985,2
200,1985,1
19,1985,1
205,1985,1
60,1985,2
30,1985,1
204,1985,3
124,1985,1
186,1986,142
69,1986,95
97,1986,47
159,1986,568
145,1986,171
603,1986,95
160,1986,80
183,1986,159
185,1986,125
217,1986,49
92,1986,96
45,1986,307
110,1986,106
61,1986,175
42,1986,1
110,1987,94
362,1986,46
137,1986,7
215,1986,1
43,1986,243
59,1986,8
153,1986,24
231,1986,1
78,1986,41
83,1986,31
142,1986,14
155,1986,14
94,1986,6
98,1986,7
8,1986,5
11,1986,33
162,1986,11
143,1986,2
213,1986,1
19,1986,11
121,1986,15
156,1986,5
60,1986,4
101,1986,10
116,1986,1
14,1986,2
26,1986,4
41,1986,1
195,1986,6
205,1986,3
208,1986,2
15,1986,4
49,1986,1
218,1986,2
222,1986,8
130,1986,2
499,1986,3
93,1986,4
230,1986,1
38,1986,2
200,1986,4
68,1986,1
106,1986,1
197,1986,1
88,1986,8
136,1986,2
196,1986,8
139,1986,1
53,1986,3
96,1986,2
21,1986,3
209,1986,7
349,1986,1
184,1986,2
30,1986,3
55,1986,2
91,1986,1
100,1986,1
81,1986,1
124,1986,1
173,1986,1
65,1986,1
92,1987,166
61,1987,234
159,1987,627
183,1987,133
185,1987,104
45,1987,337
69,1987,87
603,1987,117
186,1987,115
88,1987,20
217,1987,34
53,1987,10
78,1987,26
222,1987,13
145,1987,223
160,1987,160
209,1987,43
101,1987,10
106,1987,12
59,1987,6
96,1987,24
11,1987,80
182,1987,1
98,1987,14
26,1987,14
43,1987,173
196,1987,13
153,1987,60
97,1987,20
137,1987,11
83,1987,56
136,1987,4
19,1987,6
15,1987,4
49,1987,3
195,1987,1
362,1987,19
56,1987,1
197,1987,1
29,1987,1
67,1987,3
142,1987,1
60,1987,7
231,1987,11
155,1987,14
4,1987,1
95,1987,3
94,1987,1
124,1987,4
8,1987,3
55,1987,2
156,1987,4
76,1987,1
139,1987,7
199,1987,1
58,1987,15
208,1987,4
127,1987,1
158,1987,1
130,1987,1
499,1987,1
151,1987,2
30,1987,1
213,1987,1
21,1987,1
87,1987,10
138,1987,1
178,1987,2
65,1987,1
230,1987,1
43,1988,185
159,1988,355
186,1988,350
160,1988,210
603,1988,180
145,1988,62
137,1988,16
92,1988,358
45,1988,427
83,1988,29
217,1988,27
61,1988,367
88,1988,21
69,1988,54
87,1988,6
138,1988,23
213,1988,15
231,1988,1
185,1988,151
222,1988,10
195,1988,10
230,1988,5
78,1988,38
101,1988,16
153,1988,44
147,1988,2
81,1988,4
183,1988,245
60,1988,9
59,1988,9
110,1988,125
139,1988,17
98,1988,29
19,1988,36
95,1988,4
53,1988,5
94,1988,6
362,1988,14
65,1988,2
21,1988,5
97,1988,32
143,1988,9
121,1988,4
155,1988,21
11,1988,33
209,1988,42
184,1988,8
26,1988,11
156,1988,1
199,1988,4
499,1988,4
205,1988,5
173,1988,1
4,1988,11
196,1988,9
15,1988,1
8,1988,12
58,1988,2
102,1988,1
106,1988,4
14,1988,3
49,1988,2
162,1988,2
127,1988,1
142,1988,4
174,1988,3
30,1988,2
377,1988,1
182,1988,2
29,1988,3
130,1988,3
604,1988,1
111,1988,1
56,1988,2
122,1988,1
129,1988,1
55,1988,1
45,1989,492
217,1989,42
92,1989,324
93,1989,2
97,1989,74
153,1989,45
603,1989,163
183,1989,149
155,1989,113
145,1989,21
205,1989,16
159,1989,630
26,1989,40
185,1989,142
160,1989,156
137,1989,64
61,1989,356
19,1989,36
186,1989,510
88,1989,29
231,1989,3
110,1989,141
78,1989,50
213,1989,15
101,1989,13
196,1989,17
4,1989,10
11,1989,32
197,1989,1
21,1989,7
96,1989,3
138,1989,24
156,1989,2
60,1989,7
43,1989,146
200,1989,1
230,1989,18
83,1989,79
209,1989,114
222,1989,8
14,1989,2
8,1989,12
58,1989,11
49,1989,1
69,1989,25
236,1989,4
362,1989,21
29,1989,2
90,1989,1
195,1989,8
108,1989,1
129,1989,1
65,1989,1
98,1989,15
499,1989,1
157,1989,24
36,1989,2
30,1989,5
235,1989,3
59,1989,14
121,1989,2
87,1989,3
104,1989,4
359,1989,7
94,1989,6
44,1989,3
95,1989,4
143,1989,1
139,1989,11
15,1989,2
184,1989,1
215,1989,1
182,1989,2
173,1989,3
89,1989,1
53,1989,6
207,1989,1
55,1989,1
146,1989,1
164,1989,1
218,1989,1
67,1989,2
142,1989,5
162,1989,1
198,1989,3
38,1989,1
130,1989,1
110,1990,84
92,1990,349
26,1990,11
145,1990,15
97,1990,81
45,1990,349
159,1990,495
130,1990,5
603,1990,147
222,1990,1
155,1990,105
160,1990,320
43,1990,161
359,1990,36
101,1990,93
69,1990,30
8,1990,205
213,1990,14
186,1990,141
11,1990,31
161,1990,7
185,1990,113
83,1990,83
217,1990,32
137,1990,23
231,1990,6
19,1990,22
53,1990,11
209,1990,195
138,1990,9
6,1990,2
157,1990,18
153,1990,87
61,1990,184
94,1990,11
102,1991,11
60,1990,13
183,1990,154
4,1990,2
205,1990,10
195,1990,1
78,1990,55
86,1990,5
362,1990,9
65,1990,10
235,1990,5
36,1990,2
21,1990,2
59,1990,8
156,1990,15
201,1990,1
198,1990,6
88,1990,13
96,1990,2
112,1990,4
142,1990,6
196,1990,7
98,1990,6
184,1990,3
29,1990,1
199,1990,1
47,1990,1
174,1990,11
102,1990,3
49,1990,1
93,1990,3
236,1990,1
89,1990,1
499,1990,3
15,1990,1
87,1990,3
139,1990,2
30,1990,7
123,1990,1
5,1990,1
230,1990,4
182,1990,12
121,1990,3
58,1990,2
56,1990,1
75,1990,1
218,1990,1
32,1990,5
108,1990,1
44,1990,1
160,1991,162
83,1991,77
45,1991,420
159,1991,658
61,1991,500
186,1991,115
69,1991,137
603,1991,262
121,1991,3
8,1991,16
92,1991,339
138,1991,22
185,1991,89
153,1991,150
78,1991,57
97,1991,53
174,1991,4
137,1991,35
182,1991,8
218,1991,3
123,1991,12
209,1991,293
19,1991,42
217,1991,30
183,1991,127
4,1991,30
30,1991,24
75,1991,65
208,1991,2
44,1991,1
59,1991,17
156,1991,16
43,1991,127
98,1991,31
110,1991,91
6,1991,30
88,1991,21
93,1991,7
205,1991,8
222,1991,17
359,1991,34
32,1991,3
14,1991,4
213,1991,2
11,1991,27
130,1991,10
106,1991,5
228,1991,5
87,1991,17
53,1991,11
168,1991,3
173,1991,2
96,1991,16
155,1991,94
15,1991,3
36,1991,3
89,1991,1
157,1991,2
145,1991,80
146,1991,6
94,1991,9
101,1991,19
235,1991,11
26,1991,28
22,1991,3
178,1991,1
147,1991,3
49,1991,2
42,1991,2
177,1991,9
184,1991,6
37,1991,4
142,1991,8
199,1991,2
90,1991,3
41,1991,4
67,1991,3
195,1991,3
60,1991,10
207,1991,1
65,1991,5
197,1991,1
51,1991,1
21,1991,6
95,1991,3
58,1991,8
139,1991,1
50,1991,26
231,1991,1
141,1991,1
100,1991,1
151,1991,2
74,1991,3
236,1991,1
166,1991,1
604,1991,6
5,1991,1
16,1991,3
144,1991,1
104,1991,5
201,1991,2
204,1991,2
198,1991,6
81,1991,1
119,1991,1
136,1991,3
115,1991,1
55,1991,1
112,1991,1
196,1991,1
34,1991,7
214,1991,2
33,1991,2
132,1991,1
12,1991,1
56,1991,1
127,1991,1
18,1991,1
185,1992,72
604,1992,5
155,1992,139
61,1992,29
603,1992,274
159,1992,383
183,1992,271
45,1992,523
75,1992,156
83,1992,48
209,1992,514
4,1992,36
69,1992,126
8,1992,50
142,1992,12
110,1992,91
182,1992,21
97,1992,58
98,1992,37
204,1992,27
147,1992,11
167,1992,21
92,1992,237
36,1992,67
160,1992,162
26,1992,38
43,1992,116
16,1992,12
101,1992,40
145,1992,30
153,1992,85
53,1992,6
51,1992,4
156,1992,37
157,1992,10
19,1992,76
14,1992,4
137,1992,19
78,1992,35
130,1992,6
59,1992,23
217,1992,32
15,1992,8
30,1992,24
56,1992,6
89,1992,6
6,1992,215
186,1992,103
146,1992,16
87,1992,27
93,1992,4
37,1992,6
88,1992,12
112,1992,10
198,1992,12
99,1992,3
119,1992,7
42,1992,4
103,1992,5
44,1992,5
67,1992,1
21,1992,9
205,1992,25
228,1992,24
104,1992,30
177,1992,4
195,1992,7
222,1992,32
197,1992,1
84,1992,2
100,1992,6
65,1992,13
138,1992,12
74,1992,39
162,1992,1
235,1992,12
168,1992,18
20,1992,1
60,1992,79
50,1992,4
132,1992,11
58,1992,11
199,1992,6
34,1992,2
10,1992,1
12,1992,2
124,1992,1
96,1992,7
127,1992,1
143,1992,2
55,1992,4
11,1992,41
5,1992,3
95,1992,35
151,1992,2
86,1992,4
94,1992,16
68,1992,1
178,1992,1
214,1992,1
113,1992,1
158,1992,4
38,1992,3
141,1992,8
207,1992,1
28,1992,22
121,1992,2
136,1992,1
201,1992,20
218,1992,11
166,1992,1
62,1992,1
202,1992,17
49,1992,2
106,1992,15
120,1992,3
219,1992,2
161,1992,5
109,1992,2
184,1992,3
115,1992,1
231,1992,1
32,1992,2
108,1992,4
31,1992,1
123,1992,3
349,1992,1
64,1992,2
174,1992,15
102,1992,2
215,1992,1
90,1992,1
213,1992,3
223,1992,1
236,1992,3
46,1992,1
196,1992,5
41,1992,1
76,1992,8
22,1992,2
23,1992,1
217,1994,55
130,1994,42
182,1994,57
183,1994,174
198,1994,1
205,1994,24
209,1994,300
21,1994,5
75,1994,79
155,1994,179
603,1994,256
202,1994,31
159,1994,91
42,1994,1
92,1994,107
106,1994,2
228,1994,19
6,1994,227
37,1994,6
53,1994,6
84,1994,2
167,1994,47
96,1994,10
204,1994,13
83,1994,84
97,1994,41
8,1994,9
45,1994,201
153,1994,154
94,1994,43
36,1994,39
60,1994,143
61,1994,21
98,1994,18
156,1994,3
74,1994,18
185,1994,55
5,1994,2
47,1994,8
69,1994,97
214,1994,10
95,1994,18
186,1994,35
11,1994,14
174,1994,2
51,1994,9
78,1994,42
65,1994,4
4,1994,9
14,1994,9
146,1994,8
213,1994,13
110,1994,67
177,1994,22
34,1994,16
136,1994,2
142,1994,3
160,1994,72
102,1994,6
195,1994,5
16,1994,11
26,1994,8
58,1994,7
147,1994,8
44,1994,13
168,1994,33
43,1994,15
64,1994,6
72,1994,1
89,1994,4
101,1994,9
99,1994,2
173,1994,2
50,1994,4
145,1994,19
30,1994,19
38,1994,4
109,1994,2
161,1994,4
46,1994,1
87,1994,27
104,1994,5
196,1994,1
203,1994,1
157,1994,3
76,1994,4
32,1994,2
68,1994,1
88,1994,6
93,1994,5
208,1994,1
179,1994,1
604,1994,6
112,1994,3
222,1994,12
116,1994,3
12,1994,4
118,1994,1
28,1994,9
59,1994,6
123,1994,13
19,1994,68
111,1994,3
207,1994,1
23,1994,3
108,1994,1
132,1994,1
138,1994,8
56,1994,2
178,1994,1
90,1994,2
226,1994,1
35,1994,1
231,1994,1
137,1994,3
218,1994,4
184,1994,2
54,1994,1
201,1994,5
151,1994,2
235,1994,1
15,1994,5
180,1994,1
144,1994,1
162,1994,1
100,1994,2
158,1994,2
223,1994,1
103,1994,1
139,1994,1
41,1994,1
73,1994,1
141,1994,3
49,1994,1
18,1994,1
149,1994,1
217,1995,60
202,1995,34
209,1995,133
55,1995,6
83,1995,82
153,1995,666
155,1995,68
36,1995,56
60,1995,102
98,1995,1
168,1995,17
205,1995,12
19,1995,74
34,1995,83
195,1995,4
45,1995,123
101,1995,20
167,1995,37
87,1995,34
6,1995,185
26,1995,2
92,1995,179
183,1995,32
160,1995,63
61,1995,9
201,1995,4
69,1995,71
130,1995,29
97,1995,12
186,1995,126
603,1995,22
99,1995,7
185,1995,44
18,1995,8
44,1995,8
174,1995,8
182,1995,13
8,1995,10
21,1995,1
42,1995,3
177,1995,14
184,1995,4
219,1995,1
30,1995,23
228,1995,8
75,1995,147
123,1995,1
78,1995,8
29,1995,1
74,1995,17
73,1995,1
88,1995,12
95,1995,17
214,1995,2
110,1995,38
4,1995,6
15,1995,12
197,1995,1
93,1995,24
145,1995,18
208,1995,1
94,1995,8
142,1995,7
63,1995,2
159,1995,44
161,1995,4
222,1995,11
102,1995,3
65,1995,5
136,1995,1
138,1995,12
28,1995,6
37,1995,2
146,1995,2
104,1995,4
235,1995,3
11,1995,16
199,1995,5
198,1995,1
59,1995,6
213,1995,7
137,1995,3
604,1995,6
179,1995,3
156,1995,6
32,1995,2
100,1995,1
109,1995,1
38,1995,5
230,1995,1
54,1995,3
96,1995,3
204,1995,1
43,1995,17
119,1995,3
14,1995,5
56,1995,2
89,1995,1
166,1995,1
162,1995,3
207,1995,4
189,1995,2
215,1995,2
157,1995,10
12,1995,1
115,1995,2
113,1995,1
16,1995,2
76,1995,1
203,1995,1
68,1995,1
53,1995,3
71,1995,3
158,1995,12
218,1995,1
64,1995,2
118,1995,1
147,1995,1
231,1995,2
50,1995,1
173,1995,3
124,1995,2
223,1995,1
23,1995,1
117,1995,1
69,1996,270
153,1996,180
217,1996,35
60,1996,51
603,1996,36
142,1996,6
95,1996,12
168,1996,15
34,1996,35
92,1996,213
167,1996,66
186,1996,176
36,1996,33
45,1996,409
75,1996,52
78,1996,20
83,1996,26
201,1996,5
99,1996,2
183,1996,47
130,1996,75
160,1996,61
87,1996,27
93,1996,65
209,1996,54
6,1996,129
76,1996,2
205,1996,19
32,1996,12
157,1996,10
110,1996,39
132,1996,2
8,1996,4
159,1996,42
155,1996,31
30,1996,18
147,1996,11
185,1996,63
18,1996,16
19,1996,161
5,1996,6
65,1996,7
138,1996,13
101,1996,8
202,1996,22
145,1996,26
228,1996,8
177,1996,5
64,1996,1
97,1996,18
222,1996,12
23,1996,2
44,1996,62
53,1996,10
235,1996,16
15,1996,4
11,1996,19
213,1996,29
182,1996,16
98,1996,8
16,1996,2
141,1996,5
28,1996,33
161,1996,6
59,1996,5
96,1996,1
74,1996,3
151,1996,1
136,1996,2
117,1996,10
214,1996,3
195,1996,10
88,1996,19
113,1996,4
26,1996,1
43,1996,8
94,1996,3
90,1996,13
107,1996,5
230,1996,4
179,1996,5
38,1996,1
200,1996,2
604,1996,13
115,1996,3
89,1996,3
61,1996,7
84,1996,1
102,1996,2
207,1996,3
146,1996,1
4,1996,4
173,1996,1
58,1996,3
218,1996,1
199,1996,4
47,1996,1
223,1996,1
14,1996,5
128,1996,1
156,1996,2
184,1996,1
54,1996,3
42,1996,1
50,1996,3
12,1996,1
49,1996,1
108,1996,1
104,1996,3
180,1996,3
100,1996,1
164,1996,1
220,1996,2
204,1996,1
119,1996,2
144,1996,2
112,1996,1
70,1996,2
72,1996,1
51,1996,1
41,1996,1
198,1996,1
63,1996,1
141,1997,9
155,1997,23
217,1997,42
202,1997,40
36,1997,18
92,1997,193
130,1997,95
183,1997,17
45,1997,598
147,1997,20
186,1997,64
6,1997,344
30,1997,39
168,1997,33
4,1997,1
603,1997,78
160,1997,57
185,1997,86
54,1997,4
95,1997,21
15,1997,1
69,1997,130
50,1997,8
103,1997,2
110,1997,46
167,1997,77
97,1997,12
145,1997,7
235,1997,38
153,1997,206
88,1997,22
213,1997,24
87,1997,16
90,1997,17
198,1997,4
209,1997,44
159,1997,58
11,1997,11
60,1997,22
83,1997,26
205,1997,20
218,1997,2
78,1997,21
604,1997,5
93,1997,27
117,1997,16
8,1997,7
197,1997,1
75,1997,12
28,1997,42
